Team_A_Name, Team_A_Status, Team_A_Carry_Name, Team_A_Carry_Hero, Team_A_Mid_Name, Team_A_Mid_Hero,Team_A_Off_Name, Team_A_Off_Hero, Team_A_Support_Name, Team_A_Support_Hero, Team_A_HardSupport_Name, Team_A_HardSupport_Hero,Team_B_Name, Team_B_Status, Team_B_Carry_Name, Team_B_Carry_Hero, Team_B_Mid_Name, Team_B_Mid_Hero, Team_B_Off_Name, Team_B_Off_Hero, Team_B_Support_Name, Team_B_Support_Hero, Team_B_HardSupport_Name, Team_B_HardSupport_Hero,Tier, Time 
The Covenant, loss, Wu_kong.ft-lancer, Tiny, Zet^, Nature's Prophet, Jack0_L4nt3rn, Timbersaw, Heaven Is, Ringmaster, Windtouch, Shadow Demon, Kopite, win, Chucky, Doom, GaN-, Queen of Pain, Dcmg, Beastmaster, bombi, Jakiro, Carlo, Tusk, 3, 20:54
TKEsports.gg, loss, istarx, Lina, auroraa, Queen of Pain, Nm, Centaur Warrunner, 好的我先走, Shadow Shaman, HNA, Lich, Solo Leveling, win, Aomqu, Gyrocopter, MidOne, Ember Spirit, Masaros, Terrorblade, QQQ, Tusk, ponyo, Bane, 3, 21:07
Eternal Inferno, loss, soonfaiL, Lifestealer, Ace, Invoker, 塔塔, Primal Beast, Bingo, Rubick, Witch-, Jakiro, Grey, win, MangO `ROSE, Kunkka, Wonder'boy, Keeper of the Light, YoungGod, Mars, PlayHard-, Dark Willow, TrazaM, Clockwerk, 3, 26:58
Reunion, loss, Puer tea, Templar Assassin, luoluodada, Ember Spirit, ？, Dark Seer, 拜将~,, Tusk, Puppy999, Jakiro, Kukuys, win, Natsumi-, Gyrocopter, Yowe, Pangolier, Force, Brewmaster, JuweL, Dark Willow, Gabbi, Clockwerk, 3, 21:42
H1N1, loss, Grind Till, Terrorblade, Qui, Queen of Pain, Kimizu, Dark Seer, LuziFy, Marci, minimotor, Ancient Apparition, Nemesis, win, Akashi, Weaver, Mac, Tiny, Raven^, Brewmaster, Jing, Dark Willow, Erice, Nature's Prophet, 3, 18:06
Nethercore, win, people better than me:nobody~, Troll Warlord, empty, Earthshaker, S4D4UCLO7, Centaur Warrunner, Yuui-, Shadow Demon, yatorrent, Weaver, BloodyRose, loss, Haise, Rubick, vogel, Undying, Glaidara XI, Tinker, Dr0nched In Sw0t, Tiny, kismet, Lifestealer, 4, 33:11
Eye Gaming, loss, m0nya666, Lone Druid, DoCK†oR_ManGal, Clockwerk, emo2003, Axe, Тиктоник, Shadow Demon, eshkeree_enjoyer, Omniknight, Shinigami, win, Тао, Lifestealer, expected, Invoker, sakura, Jakiro, aloxa, Bristleback, moonboyy, Windranger, 4, 42:39
NINJA, win, Cardio, Slardar, Pokonturu, Pangolier, Lowdpser, Silencer, Larm, Abaddon, AweSoMeQE-, Lifestealer, RuleBreakers, loss, turnon, Lion, SIlver, Grimstroke, dajonte, Phantom Assassin, Bloodfallen, Mars, KosTyan, Sand King, 4, 29:39
all glory to god, loss, Franz, Tiny, Poss 12 or GL NEXT, Lina, MOMO, Underlord, iBmaN, Phoenix, Matrix, Chen, Kukuys, win, Natsumi-, Terrorblade, Yowe, Pangolier, Force, Timbersaw, JuweL, Dark Willow, Gabbi, Silencer, 3, 28:08
H1N1, win, Grind Till, Terrorblade, Qui, Monkey King, Kimizu, Centaur Warrunner, LuziFy, Shadow Shaman, minimotor, Silencer, Ka3aXu, loss, sie, Death Prophet, monkey minds, Nature's Prophet, starshopping, Oracle, hao, Lina, 1, Dazzle, 3, 34:26
Grey, win, MangO `ROSE, Medusa, Wonder'boy, Ember Spirit, YoungGod, Centaur Warrunner, PlayHard-, Batrider, TrazaM, Ringmaster, MongolZ, loss, FortuneSoul, Ursa, Osocle, Queen of Pain, xxappy, Doom, Ace12, Dark Willow, winters, Elder Titan, 3, 42:36
Nemesis, win, Akashi, Templar Assassin, Mac, Puck, Raven^, Enigma, Jing, Rubick, Erice, Elder Titan, Aztec Duelist, loss, Haaland, Morphling, Nasjo, Jakiro, WLVSDN.Ragna, Centaur Warrunner, Swift, Tiny, Rita, Weaver, 3, 17:52
TKEsports.gg, win, istarx, Lifestealer, auroraa, Keeper of the Light, Nm, Kunkka, 好的我先走, Shadow Shaman, HNA, Undying, Trojan Esports, loss, HN5, Phoenix, HN6, Disruptor, K e n - [ Ƶ ], Shadow Demon, Sleep™, Chaos Knight, Erza Scarlet, Axe, 3, 33:10
Immortal Squad, loss, Dreadlight, Templar Assassin, livesey, Mars, Lightcrawler, Brewmaster, Qimusavoz, Shadow Shaman, Shark, Silencer, Hellspawn, win, Hell_spawn, Luna, Lipqa, Magnus, DealHaunt, Night Stalker, Innmaiser, Snapfire, Umarunara, Ringmaster, 4, 50:18
Bright Crusaders, win, VittoBossG, Templar Assassin, TwoFaced, Puck, Bandana, Enigma, Norbert, Rubick, Satoru, Dazzle, DARK , loss, wannacoffee, Razor, Aboba, Lina, Vahee, Legion Commander, Denz, Zeus, SectumSempra, Ogre Magi, 4, 33:11
Lucky Bulldogs, loss, Yathest, Wraith King, jaieri, Ember Spirit, Milkshake, Mars, AYAYAYA, Jakiro, Tortoiseshell, Nature's Prophet, SHAOLIN, win, JAM, Gyrocopter, Xarientoc, Tiny, Neutron, Legion Commander, heinz, Rubick, Nlainara, Clockwerk, 4, 29:47
Foxy Gaming, loss, Pudre, Gyrocopter, babyface, Void Spirit, titik, Bloodseeker, Exterminator, Silencer, ShinraTensei, Ogre Magi, LUNAR, win, ardithjordan, Queen of Pain, teresaross, Crystal Maiden, LV.Velm, Wraith King, LV.Ashreaver, Dawnbreaker, Noxen, Pudge, 4, 32:52
Hellspawn, loss, Hell_spawn, Troll Warlord, Lipqa, Tiny, DealHaunt, Death Prophet, Innmaiser, Dawnbreaker, Umarunara, Silencer, Peacekeepers, win, rpuwok, Abaddon, Charliss, Razor, K1rbi, Pudge, Trick_K, Snapfire, ShyChild, Witch Doctor, 4, 29:20
Nethercore, win, people better than me:nobody~, Kunkka, S4D4UCLO7, Pangolier, empty, Storm Spirit, Yuui-, Lion, yatorrent, Weaver, Air Defence, loss, expected, Centaur Warrunner, aloxa, Bounty Hunter, eshkeree_enjoyer, Necrophos, maks0sau, Sniper, moonboyy, Ancient Apparition, 4, 40:20
Team Frost , loss, 远 方 的 苇 莺, Abaddon, ouo, Lina, Rain๑, Centaur Warrunner, 最后的沉默猎手, Lich, 渡东, Muerta, Young chicken, win, 北极星, Wraith King, Bili.Ferrari_458, Tinker, Only, Mars, 刀敌破敌刀, Phoenix, 澡子哥, Grimstroke, 3, 59:15
AG超会玩, loss, Kirito, Weaver, LilaS, Outworld Destroyer, 我真是想啸啊, Tidehunter, 右脑半边瘫, Dark Willow, HINATA, Shadow Shaman, Excel Esport, win, ukiyo, Templar Assassin, ButterflyEffect, Puck, ss, Pangolier, Salad, Ringmaster, RedPanda, Nature's Prophet, 3, 14:49
NGNB, loss, 顶级犟种, Drow Ranger, sx, Death Prophet, kick ur as, Beastmaster, Crash, Windranger, rayy, Tusk, Tearlaments, win, Erika, Templar Assassin, EchozZ, Ember Spirit, Srf, Kunkka, 7e, Ringmaster, zzq, Warlock, 3, 14:16
Fight no flight, loss, laviear, Drow Ranger, YUQ1, Tiny, 一入江湖岁月催, Mars, 化武为王, Clockwerk, C.C., Jakiro, Team Curtain, win, Summer, Lifestealer, Dolphin, Queen of Pain, Nevermine, Terrorblade, Hara, Techies, 性情中人, Shadow Shaman, 3, 20:28
NS, win, Donk, Terrorblade, NewYearrr., Queen of Pain, 拳拳犬犬圈, Enigma, Foxking, Shadow Shaman, Chola, Undying, Team Nan, loss, yomei, Morphling, Haye., Death Prophet, 楠木❤, Dark Seer, 杭城老鸡, Marci, 飞入基地周二福, Ancient Apparition, 3, 20:39
ToLight, loss, Bobo, Weaver, Berry.9c, Pangolier, 诺, Tidehunter, 晴風, Windranger, Xin, Naga Siren, Azure Ray, win, Monet, Gyrocopter, Somnus, Storm Spirit, JT-, Dark Seer, Pyw, Clockwerk, xNova, Oracle, 3, 21:20
UnFallingTower, loss, 0.0, Luna, 自在极意, Leshrac, 光を信じて, Pangolier, wSuper_5, Clockwerk, 月醉南潭, Snapfire, future esport, win, CDR, Weaver, Night, Monkey King, Irving, Bristleback, imitator, Dark Willow, LOyd, Oracle, 3, 19:40
VG, win, Paparazi, Gyrocopter, Ori, Death Prophet, Yang, Dark Seer, Kaka, Tiny, Dy, Disruptor, TeamMagnet, loss, Pangpang, Muerta, 学你的就完事了懂吗, Puck, xxy, Centaur Warrunner, 云炼-已成圣, Shadow Shaman, DoReMi, Clockwerk, 3, 20:37
Mister Maniacs, loss, Ungreat, Rubick, KeanlinS, Warlock, Geoman, Pudge, Evv, Lina, RHye, Enigma, FenixTeam, win, Snémaât, Sven, BeNnS, Zeus, Flint-, Magnus, sonlin, Nyx Assassin, shogeyuu, Jakiro, 4, 30:17
VG, win, Paparazi, Gyrocopter, Ori, Queen of Pain, Yang, Pangolier, Kaka, Windranger, Dy, Undying, TF.girls, loss, aMei๑, Death Prophet, 躺床上赖皮的肉糜小子, Vengeful Spirit, 淼, Bloodseeker, OTOT, Earthshaker, TOTO, Jakiro, 3, 25:16
Flawless Goblins, win, tinkywinky, Gyrocopter, ZodiAc!, Puck, Kreen, Phoenix, Okoni, Pudge, Randing, Ogre Magi, Wiser Warriors, loss, AKID, Morphling, Nightfull, Tinker, EmbraceTheLight, Doom, Dust_2, Ringmaster, Sandy, Witch Doctor, 4, 29:53
Immortal Squad, loss, Dreadlight, Anti-Mage, livesey, Shadow Fiend, Lightcrawler, Axe, Qimusavoz, Rubick, Shark, Clockwerk, Dark Tamplars, win, Dobimaru, Gyrocopter, Sorrowsoul, Void Spirit, atlasX, Tiny, Puppy, Snapfire, kuki, Ancient Apparition, 4, 42:29
Eye Gaming, loss, Тиктоник, Shadow Demon, aloxa, Doom, vogel, Silencer, maks0sau, Death Prophet, kismet, Muerta, Nethercore, win, empty, Bristleback, Yuui-, Marci, moonboyy, Jakiro, eshkeree_enjoyer, Pangolier, kuroko~, Terrorblade, 4, 27:34
BulletProofs, loss, bOzO, Spectre, LoVash, Leshrac, Jeri, Mars, tomash, Rubick, Xyloria, Pugna, Dominatrix, win, RazbavlyouGlow, Tiny, Leylord, Jakiro, Umalonsen, Oracle, Keu, Drow Ranger, Helix, Ogre Magi, 4, 24:57
Swift Knights, loss, Pelfox, Kunkka, billyH, Storm Spirit, Melnik, Dawnbreaker, Diamond, Dark Willow, Doobie, Crystal Maiden, NIGHT, win, Mezzinio, Muerta, Pigeoncatcher, Timbersaw, FrenzyMan, Jakiro, GrownMan, Lion, Marling, Beastmaster, 4, 32:13
Yoru Ryodan, win, kmcdc, Terrorblade, Rain, Storm Spirit, Silvito, Dawnbreaker, Karma, Shadow Shaman, SKiLL-, Undying, еее, loss, col1s1um, Doom, Vagabund, Magnus, still thinking about you, Muerta, yxmt, Tusk, S A U V I G N O N, Disruptor, 3, 40:07
ApexPH, loss, Jethrow, Morphling, RH.PARIS, Ember Spirit, Dave, Beastmaster, tipszxc, Shadow Shaman, Hames, Jakiro, 4ADS, win, Double King, Gyrocopter, dnm, Void Spirit, koori no K, Omniknight, rozeanne, Muerta, snowbreath89, Silencer, 3, 15:17
Project Achilles, win, Scarycrow, Anti-Mage, Ravenn, Lina, kitara, Centaur Warrunner, KiritO, Spirit Breaker, ito, Ancient Apparition, Moonlight Wispers, loss, Tiamani, Spectre, indra, Kunkka, TeRakudA, Beastmaster, BenZzarSi, Tusk, Stardust, Ogre Magi, 4, 36:47
Silent killer, win, sK.busow, Terrorblade, sK.onenen, Zeus, sK.itras, Axe, sK.lotorimri, Skywrath Mage, sK.yacathem, Jakiro, HellBear, loss, HH.Rakinu, Lifestealer, HH.Harbinger, Lina, HH.Bambula, Timbersaw, HH.Chedema, Invoker, HH.packout, Rubick, 4, 32:05
Infamous, loss, JP, Medusa, lalatronii <, Timbersaw, TakeCareMia, Kunkka,  slad1n- , Marci, CHAAANNN, Silencer, Sin Compromiso, win, Parker, Terrorblade, DarkMago♡, Slardar, Sacred, Doom, Genek, Dark Willow, Pandaboo, Oracle, 3, 05:03
Ttgame, loss, V1necy, Morphling, Jia, Tiny, 萧瑟, Shadow Demon, 青き雷光, Centaur Warrunner, CyberDingzhen, Ancient Apparition, ApexPH, win, Jethrow, Lifestealer, RH.PARIS, Puck, Dave, Axe, tipszxc, Skywrath Mage, Hames, Nature's Prophet, 3, 21:25
4ADS, win, Double King, Terrorblade, dnm, Ember Spirit, koori no K, Vengeful Spirit, rozeanne, Tusk, snowbreath89, Ancient Apparition, 9z Team, loss, innocence32, Tiny, Robo-Z, Pangolier, drakesh1t , Kunkka, just_mada, Jakiro,  newthiajess2, Dark Willow, 3, 54:52
Yoru Ryodan, win, kmcdc, Ursa, Rain, Storm Spirit, Silvito, Dawnbreaker, Karma, Shadow Shaman, SKiLL-, Disruptor, Dead Denasty, loss, lostintired, Pangolier, death52, Lina, Ryu, Mars, ksuuvi, Tusk, makarec, Rubick, 3, 41:47
еее, loss, col1s1um, Phantom Lancer, Vagabund, Beastmaster, still thinking about you, Primal Beast, yxmt, Shadow Shaman, S A U V I G N O N, Ancient Apparition, PTM, win, Simple, Templar Assassin, Nengo, Storm Spirit, Ifrit, Brewmaster, N1ne, Muerta, JimmyCoff666, Ogre Magi, 3, 37:43
Allstars, win, Dynamo, Morphling, Benjimon, Queen of Pain, Blessed-Kid, Omniknight, Hanzama, Shadow Shaman, Accel, Naga Siren, lapared, loss, moura-, Gyrocopter, Rayuur, Batrider, mizuk1, Windranger, tavo, Undying, secretdota1, Marci, 3, 41:35
Night Vision, win, NV.WaifuWarrior, Juggernaut, NV.mintyfresh, Storm Spirit, NV.popcorny, Techies, NV.Volcanus, Magnus, NV.Jupitera, Crystal Maiden, Wild Dragon, loss, WD.Kalanno, Shadow Fiend, WD.Nyac, Queen of Pain, WD.Javi, Chaos Knight, WD.Darima, Tusk, WD.Hellen, Witch Doctor, 4, 27:58
Freedom Fighters, loss, Imissed, Luna, Freedom13, Invoker, Xolli, Mars, Akujin, Rubick, All_After_me, Snapfire, Prime Legion, win, Unirraros, Weaver, Flastyle, Tinker, Exmile, Terrorblade, Sqeemz, Windranger, unnv, Jakiro, 4, 34:25
lapared, loss, moura-, Ursa, Rayuur, Tiny, mizuk1, Rubick, tavo, Night Stalker, secretdota1, Oracle, Infamous, win, JP, Monkey King, lalatronii <, Mars, TakeCareMia, Beastmaster,  slad1n- , Riki, CHAAANNN, Jakiro, 3, 27:45
Vertex Pack, win, vP.Helannt, Terrorblade, vP.Shelby, Tiny, vP.RatnBone, Legion Commander, vP.zikboss, Rubick, vP.Pronto, Crystal Maiden, Darkness Gaming, loss, DG.ThunderRiver, Ursa, DG.hoxi, Zeus, DG.Dreadlight, Beastmaster, DG.Ndolal, Monkey King, DG.dollymy, Clockwerk, 4, 30:13
Allstars, loss, Dynamo, Sven, Benjimon, Pangolier, Blessed-Kid, Omniknight, Hanzama, Shadow Shaman, Accel, Undying, Sin Compromiso, win, Parker, Gyrocopter, DarkMago♡, Sand King, Sacred, Enigma, Genek, Riki, Pandaboo, Oracle, 3, 26:42
Prime Legion, loss, Unirraros, Morphling, Flastyle, Pangolier, Exmile, Mars, Sqeemz, Bane, unnv, Witch Doctor, Moonlight Wispers, win, Tiamani, Juggernaut, indra, Shadow Fiend, TeRakudA, Tiny, BenZzarSi, Windranger, Stardust, Winter Wyvern, 4, 41:29
1WIN, win, Munkushi~太阳, Lina, squad1x, Ember Spirit, SSS, Beastmaster, swedenstrong, Chaos Knight, kasane, Nature's Prophet, NAVIJ, loss, gotthejuice, Doom, Niku, Invoker, pma, Centaur Warrunner, Zayac, Earthshaker, Riddys, Pugna, 3, 32:26
4Pirates, win, Otaker, Dawnbreaker, nattynarwhal_, Kunkka, mister moral, Enigma, ariel, Dark Willow, perdan4ik, Naga Siren, Ban9, loss, Ulnit, Templar Assassin, salamat1, Puck, CodeX, Tidehunter, Lelis, Oracle, Tobi, Chaos Knight, 3, 39:32
TOXIC, win, Tt. 1x1?, Sven, Tt.Rottery, Lina, Tt.Wired, Bristleback, Tt.Doopled, Windranger, Tt.satasatasata, Rubick, Real Eclipse, loss, RE.siuuu, Lifestealer, RE.Terax, Necrophos, RE.Photon, Pudge, RE.Entan, Keeper of the Light, RE.Trixi, Crystal Maiden, 4, 25:12
Aim Possible, win, Lycoris, Lifestealer, Rain, Storm Spirit, alym, Dark Seer, Htrd, Naga Siren, qoval, Dark Willow, Runa, loss, shigetsu, Lina, Nicky`Cool, Tiny, alberkaaa, Brewmaster, queezy, Windranger, Till the end, Undying, 3, 39:35
Allstars, win, Dynamo, Templar Assassin, Benjimon, Queen of Pain, Blessed-Kid, Mars, Hanzama, Shadow Shaman, Accel, Warlock, TheLastDnce, loss, DaaD, Sven, Leostyle^^!, Void Spirit, Benjaz, Brewmaster, Kiri <, Dark Willow, stingeR, Ancient Apparition, 3, 33:13
Sin Compromiso, win, Parker, Terrorblade, DarkMago♡, Sand King, Sacred, Dark Seer, Genek, Tiny, Pandaboo, Naga Siren, Estar_backs, loss, Snufy, Marci, Alone <, Death Prophet, Ryu, Brewmaster, MonHty, Undying, Prada, Io, 3, 17:51
Infamous, win, JP, Lifestealer, lalatronii <, Pudge, TakeCareMia, Marci,  slad1n- , Io, CHAAANNN, Weaver, Veritas Friends, loss, Adrian <, Sven, SLATEM$, Kunkka, Repugnance, Bristleback, n1ght, Dark Willow, Gardick, Jakiro, 3, 42:20
GWW, loss, el tacneño de oro, Tiny, abyliti, Morphling, offlaners = lowskiles morons, Mars, I'm falling, Phoenix, Fan del potazo de Alison, Lion, lapared, win, moura-, Outworld Destroyer, Rayuur, Templar Assassin, tavo, Undying, mizuk1, Rubick, secretdota1, Oracle, 3, 23:02
Eye Gaming, loss, eshkeree_enjoyer, Nature's Prophet, kismet, Kunkka, meow666, Storm Spirit, alli., Underlord, Glaidara XI, Witch Doctor, Elite Eclipse, win, Kerrigan, Necrophos, abysmal, Dark Willow, moonboyy, Ancient Apparition, balenci, Mars, Dr0nched In Sw0t, Timbersaw, 4, 48:56
Project Achilles, win, Scarycrow, Tiny, Ravenn, Invoker, kitara, Centaur Warrunner, KiritO, Rubick, ito, Zeus, Freedom Fighters, loss, Imissed, Luna, Freedom13, Batrider, Xolli, Mars, Akujin, Windranger, All_After_me, Crystal Maiden, 4, 39:15
Aim Possible, loss, Lycoris, Lifestealer, Rain, Ember Spirit, alym, Magnus, Htrd, Naga Siren, qoval, Shadow Shaman, Nemiga, win, bashka, Gyrocopter, young G, Dragon Knight, Covisnine, Centaur Warrunner, xsvampire, Windranger, monodrama, Nature's Prophet, 3, 49:36
NAVIJ, win, gotthejuice, Terrorblade, Niku, Void Spirit, pma, Dark Seer, Zayac, Riki, Riddys, Ringmaster, 4Pirates, loss, Otaker, Ursa, nattynarwhal_, Sniper, mister moral, Primal Beast, ariel, Dark Willow, perdan4ik, Undying, 3, 38:37
Cyber Goose, loss, TA2000, Morphling, CHIRA_JUNIOR, Storm Spirit, Noticed, Doom, Prblms, Windranger, Solo, Ringmaster, Runa, win, shigetsu, Medusa, Nicky`Cool, Puck, alberkaaa, Kunkka, queezy, Weaver, Till the end, Naga Siren, 3, 39:28
TFG, loss, jikroy, Razor, MamangDaya, Tiny, db-, Venomancer, dalul, Shadow Shaman, Varizh, Gyrocopter, IAP, win, dejej, Kunkka, Yona, Queen of Pain, Neil, Mars, sagiri, Mirana, Jollibee, Undying, 3, 48:49
La Passion, win, Kerrigan, Necrophos, Тиктоник, Shadow Demon, moonboyy, Spirit Breaker, Sairus, Pangolier, eshkeree_enjoyer, Timbersaw, Yakuza, loss, mitokiromi, Nature's Prophet, vogel, Brewmaster, karma , Magnus, Dr0nched In Sw0t, Tiny, Glaidara XI, Abaddon, 4, 33:28
1WIN, win, Munkushi~太阳, Kunkka, squad1x, Puck, SSS, Axe, swedenstrong, Chaos Knight, kasane, Chen, Ban9, loss, Ulnit, Lina, salamat1, Monkey King, CodeX, Pangolier, Lelis, Nature's Prophet, Tobi, Elder Titan, 3, 26:57
BB TEAM, loss, Kiritych~, Tiny, gpk, Slardar, MieRo, Centaur Warrunner, Save-, Windranger, Kataomi, Oracle, PARIVISION, win, Satanic, Sven, No[o]ne-, Ember Spirit, DM, Dark Seer, 9Class, Pudge, Dukalis, Chen, 1, 29:49
Azure Dragons, win, Alduin, Monkey King, Flame, Lina, Bahamut, Dawnbreaker, Tiamat, Rubick, Durandal, Muerta, Stormriders, loss, HellFire, Legion Commander, Storm_blow, Pangolier, NeverLove, Anti-Mage, Mimido, Phoenix, Enjoer, Crystal Maiden, 4, 51:14
TNL , win, yowaai, Lina, dualrazee, Storm Spirit, Norma, Centaur Warrunner, Fernans, Shadow Shaman, flacko, Naga Siren, Aim Possible, loss, Lycoris, Terrorblade, Rain, Tiny, alym, Axe, Htrd, Ancient Apparition, qoval, Rubick, 3, 51:08
Passion.ua, win, Crystallize, Tiny, niche, Shadow Fiend, BBODDY, Brewmaster, QBFY, Dark Willow, kreker), Bane, Nemiga, loss, bashka, Terrorblade, young G, Storm Spirit, Covisnine, Axe, xsvampire, Windranger, monodrama, Ancient Apparition, 3, 43:18
Cyber Goose, win, TA2000, Lina, CHIRA_JUNIOR, Pangolier, Noticed, Axe, Prblms, Nature's Prophet, Solo, Undying, Tengri Team, loss, oveRkiLL, Ursa, B4x4zzz, Tiny, Modeto, Sand King, Maestro, Muerta, Hardl, Ancient Apparition, 3, 31:37
Hydra, loss, Selfhate, Shadow Fiend, mellojul, Queen of Pain, proletariy, Centaur Warrunner, Doctorbum, Windranger, FSD, Omniknight, Runa, win, shigetsu, Sven, Nicky`Cool, Keeper of the Light, alberkaaa, Bristleback, queezy, Weaver, Till the end, Lich, 3, 47:17
4Pirates, loss, Otaker, Underlord, nattynarwhal_, Pangolier, mister moral, Omniknight, ariel, Dark Willow, perdan4ik, Naga Siren, Zero Tenacity, win, Nande, Sven, Stojkov, Puck, nefrit, Centaur Warrunner, Pablo, Shadow Demon, LeBronDota, Nature's Prophet, 3, 46:04
NAVIJ, win, gotthejuice, Doom, Niku, Invoker, pma, Axe, Zayac, Shadow Shaman, Riddys, Ringmaster, Virtus.pro, loss, V-Tune, Wraith King, Lorenof, Lina, Daxak, Terrorblade, Antares, Rubick, rein, Jakiro, 3, 36:27
Hassle Esports, loss, ´lipf, Muerta, ikroo, Batrider, Beng, Axe, DancingDragon, Dark Willow, Loke, Bane, Ban9, win, Ulnit, Templar Assassin, salamat1, Tiny, CodeX, Centaur Warrunner, Lelis, Nature's Prophet, Tobi, Undying, 3, 25:50
1WIN, win, Munkushi~太阳, Templar Assassin, squad1x, Puck, SSS, Abaddon, swedenstrong, Shadow Shaman, kasane, Chaos Knight, Winter Bear, loss, Re{Ali}Ty, Doom, Mikey, Void Spirit, KaChal, Dawnbreaker, Jeezy, Invoker, Stoic, Phoenix, 3, 34:13
TFG, loss, jikroy, Morphling, MamangDaya, Dragon Knight, db-, Dark Seer, dalul, Tusk, Varizh, Nature's Prophet, Kukuys, win, Natsumi-, Weaver, Yowe, Pangolier, Force, Beastmaster, JuweL, Lion, Gabbi, Bristleback, 3, 30:41
Romashku, win, DoCK†oR_ManGal, Clockwerk, SandQ, Doom, abysmal, Shadow Demon, supamiq, Abaddon, alli., Kunkka, Dominion, loss, Devdemon, Keeper of the Light, sakura, Jakiro, kismet, Weaver, balenci, Dawnbreaker, meow666, Void Spirit, 4, 31:50
Shinigami, win, Kerrigan, Necrophos, Тиктоник, Shadow Demon, yatorrent, Underlord, Dr0nched In Sw0t, Sniper, -shanks2, Kunkka, TEIKO, loss, people better than me:nobody~, Terrorblade, Yuui-, Nyx Assassin, vogel, Dark Seer, moonboyy, Shadow Shaman, eshkeree_enjoyer, Queen of Pain, 4, 37:57
Team123, loss, doinb, Terrorblade, Ikigai, Pangolier, Seimei, Beastmaster, Tsukimoto, Marci, Mudi, Silencer, IAP, win, dejej, Drow Ranger, Yona, Ember Spirit, Neil, Mars, sagiri, Mirana, Jollibee, Shadow Shaman, 3, 34:18
BB TEAM, win, Kiritych~, Bristleback, gpk, Ember Spirit, MieRo, Beastmaster, Save-, Rubick, Kataomi, Oracle, Flipster Talon, loss, 23savage, Drow Ranger, Mikoto, Storm Spirit, Ws, Undying, Jhocam, Shadow Shaman, kuku, Nature's Prophet, 1, 32:30
Nethercore, win, people better than me:nobody~, Kunkka, S4D4UCLO7, Timbersaw, empty, Sniper, Yuui-, Bounty Hunter, yatorrent, Weaver, Dominion, loss, Devdemon, Puck, 35street, Chaos Knight, sakura, Tusk, ghostboy, Gyrocopter, fizruk, Bristleback, 4, 33:14
Hellspawn, win, Hell_spawn, Morphling, Lipqa, Omniknight, DealHaunt, Earthshaker, Innmaiser, Rubick, Umarunara, Lich, Immortal Squad, loss, Dreadlight, Juggernaut, livesey, Invoker, Lightcrawler, Dark Seer, Qimusavoz, Muerta, Shark, Pugna, 4, 39:06
Elite Eclipse, win, BladeM1ght, Marci, Dr0nched In Sw0t, Shadow Shaman, supamiq, Weaver, -shanks2, Kunkka, eshkeree_enjoyer, Undying, TEIKO, loss, abysmal, Io, Тиктоник, Muerta, vogel, Bristleback, moonboyy, Tusk, meow666, Puck, 4, 36:42
TFG, win, jikroy, Razor, MamangDaya, Pangolier, db-, Enigma, dalul, Riki, Varizh, Ancient Apparition, MongolZ, loss, FortuneSoul, Ursa, Osocle, Storm Spirit, xxappy, Doom, Ace12, Bane, winters, Silencer, 3, 29:55
Solo Leveling, win, Aomqu, Abaddon, MidOne, Storm Spirit, Masaros, Terrorblade, QQQ, Tusk, ponyo, Disruptor, Kukuys, loss, Natsumi-, Templar Assassin, Yowe, Void Spirit, Force, Omniknight, JuweL, Techies, Gabbi, Bane, 3, 42:00
Team123, win, doinb, Faceless Void, Ikigai, Monkey King, Seimei, Doom, Tsukimoto, Shadow Shaman, Mudi, Enchantress, all glory to god, loss, Franz, Medusa, Poss 12 or GL NEXT, Ember Spirit, MOMO, Bristleback, iBmaN, Muerta, Matrix, Keeper of the Light, 3, 34:07
KINGS, win, Vince, Terrorblade, xs, Kunkka, Oraclebcd, Abaddon, yy, Dark Willow, Wintergod666, Ringmaster, IAP, loss, dejej, Gyrocopter, Yona, Monkey King, Neil, Undying, sagiri, Shadow Shaman, Jollibee, Silencer, 3, 44:36
Wiser Warriors, loss, AKID, Templar Assassin, Nightfull, Invoker, EmbraceTheLight, Timbersaw, Dust_2, Windranger, Sandy, Winter Wyvern, Bright Crusaders, win, VittoBossG, Luna, TwoFaced, Queen of Pain, Bandana, Earth Spirit, Norbert, Shadow Demon, Satoru, Pudge, 4, 28:58
Nethercore, win, people better than me:nobody~, Slark, empty, Earthshaker, S4D4UCLO7, Centaur Warrunner, Yuui-, Rubick, yatorrent, Death Prophet, Air Defence, loss, Kerrigan, Ursa, expected, Batrider, DoCK†oR_ManGal, Shadow Shaman, aloxa, Bounty Hunter, maks0sau, Puck, 4, 45:22
Stormriders, loss, HellFire, Centaur Warrunner, Storm_blow, Dragon Knight, NeverLove, Luna, Mimido, Tinker, Enjoer, Clockwerk, Immortal Squad, win, Dreadlight, Anti-Mage, livesey, Necrophos, Lightcrawler, Dawnbreaker, Qimusavoz, Silencer, Shark, Witch Doctor, 4, 33:09
Wiser Warriors, win, AKID, Razor, Nightfull, Storm Spirit, EmbraceTheLight, Night Stalker, Dust_2, Windranger, Sandy, Ogre Magi, LUNAR, loss, ardithjordan, Puck, LV.Velm, Luna, Noxen, Ringmaster, teresaross, Crystal Maiden, LV.Ashreaver, Spirit Breaker, 4, 43:45
